;kurz;source_domain;title;match;match_long;type
85726;boesenBuben;fantasyguide.de;Sternenstaub (Bd. 1) - Fantasyguide; noch die bösen Buben, die ihre;"estalt eines Hasen angenommen hat.
Dazu kommen auf der Gegenseite natürlich auch noch die bösen Buben, die ihre eigenen Pläe mit allem haben – und nicht zuletzt die Eltern und ihre Kinderfrau";Redewendung
123300;boesenBuben;research.uni-leipzig.de;AG Zeitzeugen; nun die „bösen Buben“ Silveste;tbar. Daraus leitet sich im Praktischen die ketzerische Frage ab, wer waren denn nun die „bösen Buben“ Silvester am Kölner Dom. Der einfach und simpel denkende Mensch hat da natürlich eine vo;Redewendung
115277;boesenBuben;de.qantara.de;"""Flucht wirkt lebensrettend""";" nur ""die bösen Buben"", den Ira";"t lässt Putin zum Riesen werden.
Wir sind an einem Punkt angelangt, wo man nicht nur ""die bösen Buben"", den Iran, Russland und China, benennen sollte, sondern auch nach dem Westen fragen muss";Redewendung
108210;boesenBuben;william-tell.com;3. Daß sich die Mächtigen der Welt verschwören, um ihre Macht zu festigen, liegt nahe. Warum fällt es schwer, solche Fakten glaubwürdig zu vermitteln?;" nur die ""bösen Buben"" und ihre";"Das ist bei so einem heißen Thema sicherlich eine Gradwanderung. Die Bücher, die nur die ""bösen Buben"" und ihre Taten beschreiben und keine Lösung aufzeigen, kreieren hauptsächlich Angst, Gro";Redewendung
14809;boesenBuben;www.frankfurter-hefte.de;Angriff der Algorithmen, Wie das Scoring die Solidarität untergräbt - Neue Gesellschaft Frankfurter Hefte; nur die »bösen Buben« identifi;ionskrieg zu begegnen. Mit dem Scoring zur Vertrauenswürdigkeit möchte man nicht nur die »bösen Buben« identifizieren, die Fake News verbreiten, sondern auch solche, die das Facebook-Anzeiges;Redewendung
152523;boesenBuben;www.drehpunktkultur.at;Glossen und Kommentare asdf;" nur vom ""bösen Buben"" und niem";"rbende Frau bestohlen. Und die Berichterstattung in den Medien: Warum reden alle nur vom ""bösen Buben"" und niemand von der jungen Frau, die sich positiv engagiert und Hilfe geholt hat? Gedank";Redewendung
150562;boesenBuben;www8.wsws.org;Eine Lügenregierung - World Socialist Web Site; oder den bösen Buben, den jede;" Er fuhr fort: ""Es geht nicht um Matt Cooper oder Judith Miller oder die Wilsons oder den bösen Buben, den jeder so gerne hasst, den Ex-CNN-Star Robert Novak. Bei diesem Skandal geht es letzt";Redewendung
4319;boesenBuben;dienachtderlebendentexte.wordpress.com;Jeder gegen Jeden – Jagd auf Schließfach 314 | Die Nacht der lebenden Texte; sich die bösen Buben als überr;t: Alle auf den Boden, Weg da, Spiel bloß nicht den Helden. Und dennoch erweisen sich die bösen Buben als überraschend höflich und erlauben etwa noch einen letzten Anruf an die Liebsten, bevo;Redewendung
22336;boesenBuben;www.sopos.org;Diverse, Bemerkungen; sie vor »bösen Buben der märki;"erheit der brandenburgischen Bürger kann offensichtlich erhöht werden, indem man sie vor »bösen Buben der märkischen Polizei« (Berliner Kurier) schützt.
Wie notwendig das ist, dokumentiert de";Redewendung
69748;boesenBuben;www.lingen.de;Stadt Lingen (Ems) - Lingen Aktuell - Newsmeldungen; sind die bösen Buben nicht gen;chönen Obstbäume jetzt schutzlos der Blutlaus ausgeliefert worden sind. (…). Das sind die bösen Buben nicht genug, daß mit Knüppeln die Aepfel heruntergeworfen werden, sondern diese Burschen ;Redewendung
