;kurz;source_domain;title;match;match_long;type
97933;Stopf;www.hans-von-der-au.de;Pfeifendrechsler;", stopf, stopf, Pulver in den Pfeifenkopf“
Der Drec";"usch hat der Tabakpfeife einen Reim gewidmet, der lautet:
„Und geschwinde, stopf, stopf, stopf, Pulver in den Pfeifenkopf“
Der Drechsler hatte eine große Auswahl verschiedener Arbeitsgeräte. Die wichtigsten Werk";Zitat
