;kurz;source_domain;title;match;match_long;type
145832;BauerMecke;baecker-krekel.de;Bäcker Krekel - Unser WALDI;h mit dem Bauer Mecke, dem Meis;beschreibt im 6. und 7. Streich der beiden Buben eine Dorfidylle sehr sarkastisch mit dem Bauer Mecke, dem Meister Müller und dem Meister Bäcker. Die geistige Verbindung zu Wilhelm Busch wurd;meta
213123;BauerMecke;de.linkfang.org;﻿﻿﻿ Schadenfreude - de.LinkFang.org;m sie der Bauer Mecke zur Mühle;n. Ihr unseliges Ende erwischt die beiden jedoch erst beim siebten Streich, indem sie der Bauer Mecke zur Mühle bringt, wo sie zusammen mit seinem Getreide zermahlen und schließlich als Enten;meta
